date,open,high,low,close,volume
2023-12-21 09:00:00+05:30,77878,78614,77878,78614,0
2023-12-21 10:00:00+05:30,78614,78614,78614,78614,0
2023-12-21 11:00:00+05:30,78614,78614,78614,78614,0
2023-12-21 12:00:00+05:30,78614,78614,78614,78614,0
2023-12-21 13:00:00+05:30,78614,78614,78614,78614,0
2023-12-21 14:00:00+05:30,78614,78614,78614,78614,0
2023-12-21 15:00:00+05:30,78614,78614,78430,78430,3
2023-12-21 16:00:00+05:30,78430,78430,78430,78430,0
2023-12-21 17:00:00+05:30,78430,78430,78430,78430,0
2023-12-21 18:00:00+05:30,78430,78430,78430,78430,0
2023-12-21 19:00:00+05:30,78430,78744,78430,78600,5
2023-12-21 20:00:00+05:30,78600,78750,78600,78750,4
2023-12-21 21:00:00+05:30,78750,78750,78750,78750,0
2023-12-21 22:00:00+05:30,78750,78750,78750,78750,0
2023-12-21 23:00:00+05:30,78750,78750,78750,78750,0
2023-12-22 09:00:00+05:30,78614,78617,78614,78617,1
2023-12-22 10:00:00+05:30,78617,78617,78617,78617,0
2023-12-22 11:00:00+05:30,78617,78617,78617,78617,0
2023-12-22 12:00:00+05:30,78617,78617,78617,78617,0
2023-12-22 13:00:00+05:30,78617,78617,78617,78617,0
2023-12-22 14:00:00+05:30,78617,78790,78617,78790,1
2023-12-22 15:00:00+05:30,78790,78790,78790,78790,0
2023-12-22 16:00:00+05:30,78790,78890,78790,78890,1
2023-12-22 17:00:00+05:30,78890,78890,78890,78890,0
2023-12-22 18:00:00+05:30,78890,78890,78890,78890,0
2023-12-22 19:00:00+05:30,78890,78949,78890,78949,1
2023-12-22 20:00:00+05:30,78949,79000,78949,79000,6
2023-12-22 21:00:00+05:30,79000,79000,78866,78866,1
2023-12-22 22:00:00+05:30,78866,78866,78425,78545,4
2023-12-22 23:00:00+05:30,78545,78545,78545,78545,0
2023-12-26 09:00:00+05:30,78814,78844,78648,78714,5
2023-12-26 10:00:00+05:30,78714,78714,78714,78714,0
2023-12-26 11:00:00+05:30,78714,78714,78714,78714,0
2023-12-26 12:00:00+05:30,78714,78714,78714,78714,0
2023-12-26 13:00:00+05:30,78714,78714,78714,78714,0
2023-12-26 14:00:00+05:30,78714,78714,78602,78614,2
2023-12-26 15:00:00+05:30,78614,78614,78569,78569,1
2023-12-26 16:00:00+05:30,78569,78569,78569,78569,0
2023-12-26 17:00:00+05:30,78569,79000,78569,78652,12
2023-12-26 18:00:00+05:30,78652,79090,78652,78827,6
2023-12-26 19:00:00+05:30,78827,78827,78500,78545,8
2023-12-26 20:00:00+05:30,78545,78545,78225,78400,17
2023-12-26 21:00:00+05:30,78400,78690,78300,78300,12
2023-12-26 22:00:00+05:30,78300,78336,78300,78336,2
2023-12-26 23:00:00+05:30,78336,78336,78300,78300,2
2023-12-27 09:00:00+05:30,78814,78814,78814,78814,0
2023-12-27 10:00:00+05:30,78376,78376,78376,78376,0
2023-12-27 11:00:00+05:30,78376,78376,78376,78376,1
2023-12-27 12:00:00+05:30,78376,78437,78376,78437,1
2023-12-27 13:00:00+05:30,78437,78437,78435,78435,1
2023-12-27 14:00:00+05:30,78435,78437,78435,78437,9
2023-12-27 15:00:00+05:30,78437,78439,78180,78180,7
2023-12-27 16:00:00+05:30,78180,78180,78019,78047,6
2023-12-27 17:00:00+05:30,78047,78240,78047,78240,2
2023-12-27 18:00:00+05:30,78240,78285,78240,78285,1
2023-12-27 19:00:00+05:30,78285,78285,78000,78249,15
2023-12-27 20:00:00+05:30,78249,78600,78249,78600,10
2023-12-27 21:00:00+05:30,78600,78890,78125,78729,32
2023-12-27 22:00:00+05:30,78729,78760,78729,78750,4
2023-12-27 23:00:00+05:30,78750,78773,78715,78773,8
2023-12-28 09:00:00+05:30,78707,78889,78707,78780,9
2023-12-28 10:00:00+05:30,78780,78815,78757,78815,5
2023-12-28 11:00:00+05:30,78815,78890,78605,78605,4
2023-12-28 12:00:00+05:30,78605,78760,78605,78756,3
2023-12-28 13:00:00+05:30,78756,78756,78605,78678,2
2023-12-28 14:00:00+05:30,78678,78678,78532,78564,11
2023-12-28 15:00:00+05:30,78564,78564,78564,78564,0
2023-12-28 16:00:00+05:30,78564,78570,78564,78570,1
2023-12-28 17:00:00+05:30,78570,78570,78564,78564,1
2023-12-28 18:00:00+05:30,78564,78574,78564,78574,2
2023-12-28 19:00:00+05:30,78574,78574,78400,78530,13
2023-12-28 20:00:00+05:30,78530,78580,78300,78545,10
2023-12-28 21:00:00+05:30,78545,78545,78409,78409,3
2023-12-28 22:00:00+05:30,78409,78431,78409,78418,1
2023-12-28 23:00:00+05:30,78418,78626,78300,78300,9
2023-12-29 09:00:00+05:30,77942,78110,77607,77751,49
2023-12-29 10:00:00+05:30,77751,77818,77751,77815,2
2023-12-29 11:00:00+05:30,77815,77938,77815,77902,7
2023-12-29 12:00:00+05:30,77902,77950,77902,77950,4
2023-12-29 13:00:00+05:30,77950,77950,77800,77812,8
2023-12-29 14:00:00+05:30,77812,77812,77600,77605,19
2023-12-29 15:00:00+05:30,77605,77605,77325,77335,18
2023-12-29 16:00:00+05:30,77335,77626,77310,77626,33
2023-12-29 17:00:00+05:30,77626,77630,77567,77567,18
2023-12-29 18:00:00+05:30,77567,77604,77332,77540,12
2023-12-29 19:00:00+05:30,77540,77573,77225,77400,48
2023-12-29 20:00:00+05:30,77400,77730,77200,77682,88
2023-12-29 21:00:00+05:30,77682,77873,77682,77756,26
2023-12-29 22:00:00+05:30,77756,77903,77410,77903,20
2023-12-29 23:00:00+05:30,77903,77903,77780,77865,5
2024-01-01 09:00:00+05:30,77942,77942,77679,77679,0
2024-01-01 10:00:00+05:30,77679,77679,77679,77679,4
2024-01-01 11:00:00+05:30,77679,77788,77679,77788,4
2024-01-01 12:00:00+05:30,77788,77788,77640,77786,2
2024-01-01 13:00:00+05:30,77786,77786,77786,77786,0
2024-01-01 14:00:00+05:30,77786,77786,77651,77651,2
2024-01-01 15:00:00+05:30,77651,77680,77651,77680,2
2024-01-01 16:00:00+05:30,77680,77789,77680,77789,3
2024-01-02 09:00:00+05:30,77954,77954,77835,77922,32
2024-01-02 10:00:00+05:30,77806,77908,77806,77876,31
2024-01-02 11:00:00+05:30,77876,78300,77876,78300,45
2024-01-02 12:00:00+05:30,78300,78300,78020,78151,33
2024-01-02 13:00:00+05:30,78151,78151,78015,78015,8
2024-01-02 14:00:00+05:30,78015,78151,78015,78151,8
2024-01-02 15:00:00+05:30,78151,78151,78042,78042,20
2024-01-02 16:00:00+05:30,78042,78089,78042,78089,2
2024-01-02 17:00:00+05:30,78089,78089,77911,77911,5
2024-01-02 18:00:00+05:30,77911,77945,77796,77945,7
2024-01-02 19:00:00+05:30,77945,78085,77925,77961,40
2024-01-02 20:00:00+05:30,77961,78052,77804,77850,6
2024-01-02 21:00:00+05:30,77850,77850,77575,77835,82
2024-01-02 22:00:00+05:30,77835,77835,77659,77667,22
2024-01-02 23:00:00+05:30,77667,77667,77525,77539,24
2024-01-03 09:00:00+05:30,77583,77583,77500,77526,19
2024-01-03 10:00:00+05:30,77526,77552,77490,77490,14
2024-01-03 11:00:00+05:30,77472,77491,77381,77447,18
2024-01-03 12:00:00+05:30,77447,77447,77300,77300,12
2024-01-03 13:00:00+05:30,77300,77301,76934,76934,61
2024-01-03 14:00:00+05:30,76934,77139,76933,77000,68
2024-01-03 15:00:00+05:30,77000,77018,76811,76811,71
2024-01-03 16:00:00+05:30,76811,76945,76811,76897,13
2024-01-03 17:00:00+05:30,76897,76897,76497,76564,112
2024-01-03 18:00:00+05:30,76564,76995,76320,76320,128
2024-01-03 19:00:00+05:30,76320,76490,76000,76070,226
2024-01-03 20:00:00+05:30,76070,76408,75885,75926,80
2024-01-03 21:00:00+05:30,75926,76124,75776,75997,37
2024-01-03 22:00:00+05:30,75997,76034,75901,75950,32
2024-01-03 23:00:00+05:30,75950,75985,75900,75985,13
2024-01-04 09:00:00+05:30,75929,76322,75891,75945,73
2024-01-04 10:00:00+05:30,75945,75945,75773,75850,50
2024-01-04 11:00:00+05:30,75850,75968,75850,75968,13
2024-01-04 12:00:00+05:30,75968,76007,75965,75965,9
2024-01-04 13:00:00+05:30,75965,75968,75950,75950,3
2024-01-04 14:00:00+05:30,75950,75950,75873,75873,11
2024-01-04 15:00:00+05:30,75873,75929,75873,75926,5
2024-01-04 16:00:00+05:30,75926,75994,75877,75877,6
2024-01-04 17:00:00+05:30,75877,75909,75604,75659,16
2024-01-04 18:00:00+05:30,75659,75930,75659,75794,24
2024-01-04 19:00:00+05:30,75794,75794,75525,75618,110
2024-01-04 20:00:00+05:30,75618,75813,75300,75813,113
2024-01-04 21:00:00+05:30,75813,75900,75694,75884,20
2024-01-04 22:00:00+05:30,75884,75978,75884,75901,7
2024-01-04 23:00:00+05:30,75901,76000,75901,75944,24
2024-01-05 09:00:00+05:30,76029,76100,76000,76100,25
2024-01-05 10:00:00+05:30,76100,76200,76065,76065,21
2024-01-05 11:00:00+05:30,76065,76065,76005,76005,7
2024-01-05 12:00:00+05:30,76005,76005,75797,76000,20
2024-01-05 13:00:00+05:30,76000,76000,75854,75854,1
2024-01-05 14:00:00+05:30,75854,75854,75750,75750,9
2024-01-05 15:00:00+05:30,75750,75750,75582,75700,17
2024-01-05 16:00:00+05:30,75700,75762,75700,75701,5
2024-01-05 17:00:00+05:30,75701,75800,75701,75800,1
2024-01-05 18:00:00+05:30,75800,75850,75740,75850,10
2024-01-05 19:00:00+05:30,75850,75990,75496,75853,64
2024-01-05 20:00:00+05:30,75853,76771,75797,76609,109
2024-01-05 21:00:00+05:30,76609,76609,76257,76305,82
2024-01-05 22:00:00+05:30,76305,76395,76147,76173,43
2024-01-05 23:00:00+05:30,76173,76209,76122,76147,19
2024-01-08 09:00:00+05:30,75925,75980,75800,75921,40
2024-01-08 10:00:00+05:30,75921,75921,75815,75815,12
2024-01-08 11:00:00+05:30,75815,75820,75635,75801,34
2024-01-08 12:00:00+05:30,75801,75838,75750,75750,8
2024-01-08 13:00:00+05:30,75750,75750,75650,75650,7
2024-01-08 14:00:00+05:30,75650,75769,75635,75692,31
2024-01-08 15:00:00+05:30,75692,75820,75692,75788,4
2024-01-08 16:00:00+05:30,75788,75788,75527,75532,38
2024-01-08 17:00:00+05:30,75532,75761,75420,75761,78
2024-01-08 18:00:00+05:30,75761,75785,75537,75661,19
2024-01-08 19:00:00+05:30,75661,75797,75562,75645,26
2024-01-08 20:00:00+05:30,75645,75916,75645,75876,39
2024-01-08 21:00:00+05:30,75876,76059,75876,75921,26
2024-01-08 22:00:00+05:30,75921,76020,75904,75918,16
2024-01-08 23:00:00+05:30,75918,75926,75853,75861,10
2024-01-09 09:00:00+05:30,75976,76101,75816,75828,35
2024-01-09 10:00:00+05:30,75828,75955,75798,75955,18
2024-01-09 11:00:00+05:30,75955,75955,75848,75848,1
2024-01-09 12:00:00+05:30,75848,75987,75804,75987,8
2024-01-09 13:00:00+05:30,75987,76352,75962,76065,41
2024-01-09 14:00:00+05:30,76065,76065,75901,76049,7
2024-01-09 15:00:00+05:30,76049,76089,76019,76089,8
2024-01-09 16:00:00+05:30,76089,76135,75937,76000,12
2024-01-09 17:00:00+05:30,76000,76053,75944,76041,13
2024-01-09 18:00:00+05:30,76041,76087,76021,76087,5
2024-01-09 19:00:00+05:30,76087,76202,76087,76105,24
2024-01-09 20:00:00+05:30,76105,76105,75880,75880,17
2024-01-09 21:00:00+05:30,75880,75880,75650,75801,64
2024-01-09 22:00:00+05:30,75801,75853,75701,75800,20
2024-01-09 23:00:00+05:30,75800,75850,75680,75689,46
2024-01-10 09:00:00+05:30,75715,75763,75572,75680,27
2024-01-10 10:00:00+05:30,75680,75725,75680,75725,11
2024-01-10 11:00:00+05:30,75725,75725,75480,75480,35
2024-01-10 12:00:00+05:30,75480,75649,75435,75649,19
2024-01-10 13:00:00+05:30,75649,75717,75400,75717,30
2024-01-10 14:00:00+05:30,75717,75802,75674,75802,25
2024-01-10 15:00:00+05:30,75802,75850,75726,75726,5
2024-01-10 16:00:00+05:30,75726,75735,75602,75625,10
2024-01-10 17:00:00+05:30,75625,75670,75625,75670,1
2024-01-10 18:00:00+05:30,75670,75760,75670,75760,4
2024-01-10 19:00:00+05:30,75760,75760,75450,75450,48
2024-01-10 20:00:00+05:30,75450,75605,75334,75509,63
2024-01-10 21:00:00+05:30,75509,75600,75509,75526,10
2024-01-10 22:00:00+05:30,75526,75600,75426,75566,22
2024-01-10 23:00:00+05:30,75566,75596,75566,75566,6
2024-01-11 09:00:00+05:30,75589,75699,75589,75696,41
2024-01-11 10:00:00+05:30,75696,75696,75640,75696,7
2024-01-11 11:00:00+05:30,75696,75730,75640,75730,12
2024-01-11 12:00:00+05:30,75730,75730,75662,75730,3
2024-01-11 13:00:00+05:30,75730,75830,75622,75801,55
2024-01-11 14:00:00+05:30,75801,75801,75614,75614,3
2024-01-11 15:00:00+05:30,75614,75614,75602,75602,2
2024-01-11 16:00:00+05:30,75602,75730,75602,75730,8
2024-01-11 17:00:00+05:30,75730,75732,75672,75732,3
2024-01-11 18:00:00+05:30,75732,75940,75730,75940,16
2024-01-11 19:00:00+05:30,75940,75940,75350,75600,91
2024-01-11 20:00:00+05:30,75600,75600,75204,75390,94
2024-01-11 21:00:00+05:30,75390,75496,74910,74976,133
2024-01-11 22:00:00+05:30,74976,75123,74841,75043,121
2024-01-11 23:00:00+05:30,75043,75088,74900,75077,65
2024-01-12 09:00:00+05:30,75500,75531,75274,75275,44
2024-01-12 10:00:00+05:30,75275,75387,75275,75316,8
2024-01-12 11:00:00+05:30,75316,75355,75287,75355,10
2024-01-12 12:00:00+05:30,75355,75367,75275,75367,5
2024-01-12 13:00:00+05:30,75367,75497,75350,75497,26
2024-01-12 14:00:00+05:30,75497,75500,75363,75363,5
2024-01-12 15:00:00+05:30,75363,75436,75363,75436,3
2024-01-12 16:00:00+05:30,75436,75690,75436,75613,25
2024-01-12 17:00:00+05:30,75613,75700,75421,75550,21
2024-01-12 18:00:00+05:30,75550,75750,75550,75750,20
2024-01-12 19:00:00+05:30,75750,76275,75400,76180,187
2024-01-12 20:00:00+05:30,76180,76500,76180,76457,268
2024-01-12 21:00:00+05:30,76457,76457,76140,76166,36
2024-01-12 22:00:00+05:30,76166,76274,75900,75900,60
2024-01-12 23:00:00+05:30,75900,76080,75849,76063,62
2024-01-15 09:00:00+05:30,76210,76300,76196,76280,24
2024-01-15 10:00:00+05:30,76280,76280,76200,76200,9
2024-01-15 11:00:00+05:30,76200,76200,76125,76167,27
2024-01-15 12:00:00+05:30,76167,76219,76167,76219,2
2024-01-15 13:00:00+05:30,76219,76219,76041,76197,16
2024-01-15 14:00:00+05:30,76197,76197,76196,76196,2
2024-01-15 15:00:00+05:30,76196,76213,76090,76115,7
2024-01-15 16:00:00+05:30,76115,76200,76115,76200,9
2024-01-15 17:00:00+05:30,76200,76221,76200,76221,5
2024-01-15 18:00:00+05:30,76221,76221,76026,76101,15
2024-01-15 19:00:00+05:30,76101,76166,76001,76049,21
2024-01-15 20:00:00+05:30,76049,76049,75940,75999,13
2024-01-15 21:00:00+05:30,75999,76160,75987,76076,19
2024-01-15 22:00:00+05:30,76076,76076,76076,76076,0
2024-01-15 23:00:00+05:30,76076,76176,76076,76164,6
2024-01-16 09:00:00+05:30,75994,76010,75950,76010,15
2024-01-16 10:00:00+05:30,76010,76010,75904,75913,11
2024-01-16 11:00:00+05:30,75913,75913,75875,75900,15
2024-01-16 12:00:00+05:30,75900,75948,75900,75940,6
2024-01-16 13:00:00+05:30,75940,76010,75813,76010,13
2024-01-16 14:00:00+05:30,76010,76010,75813,75911,10
2024-01-16 15:00:00+05:30,75911,75911,75841,75841,1
2024-01-16 16:00:00+05:30,75841,75858,75841,75858,1
2024-01-16 17:00:00+05:30,75858,75885,75800,75885,11
2024-01-16 18:00:00+05:30,75885,75885,75726,75726,5
2024-01-16 19:00:00+05:30,75726,76054,75726,75935,14
2024-01-16 20:00:00+05:30,75935,75935,75685,75716,46
2024-01-16 21:00:00+05:30,75716,75811,75650,75781,42
2024-01-16 22:00:00+05:30,75781,75785,75650,75684,25
2024-01-16 23:00:00+05:30,75684,75756,75665,75666,21
2024-01-17 09:00:00+05:30,75498,75559,75000,75470,104
2024-01-17 10:00:00+05:30,75470,75480,75375,75375,45
2024-01-17 11:00:00+05:30,75375,75455,75215,75220,66
2024-01-17 12:00:00+05:30,75220,75298,75100,75215,91
2024-01-17 13:00:00+05:30,75215,75300,75000,75300,38
2024-01-17 14:00:00+05:30,75300,75350,75200,75256,39
2024-01-17 15:00:00+05:30,75256,75455,75256,75455,15
2024-01-17 16:00:00+05:30,75455,75485,75399,75429,13
2024-01-17 17:00:00+05:30,75429,75500,75429,75464,5
2024-01-17 18:00:00+05:30,75464,75494,75429,75429,12
2024-01-17 19:00:00+05:30,75429,75490,75175,75200,30
2024-01-17 20:00:00+05:30,75200,75284,75050,75175,70
2024-01-17 21:00:00+05:30,75175,75231,75142,75163,23
2024-01-17 22:00:00+05:30,75163,75182,75010,75075,100
2024-01-17 23:00:00+05:30,75075,75800,75010,75051,137
2024-01-18 09:00:00+05:30,75100,75199,75013,75131,90
2024-01-18 10:00:00+05:30,75131,75131,74980,75000,67
2024-01-18 11:00:00+05:30,75000,75168,75000,75168,15
2024-01-18 12:00:00+05:30,75168,75186,75102,75102,8
2024-01-18 13:00:00+05:30,75102,75102,75054,75102,2
2024-01-18 14:00:00+05:30,75102,75102,75000,75017,30
2024-01-18 15:00:00+05:30,75017,75060,75017,75060,3
2024-01-18 16:00:00+05:30,75060,75060,75002,75030,5
2024-01-18 17:00:00+05:30,75030,75135,75030,75135,39
2024-01-18 18:00:00+05:30,75135,75150,74992,74992,37
2024-01-18 19:00:00+05:30,74992,75162,74800,74879,167
2024-01-18 20:00:00+05:30,74879,74990,74839,74989,24
2024-01-18 21:00:00+05:30,74989,75111,74989,75060,27
2024-01-18 22:00:00+05:30,75060,75171,75060,75129,32
2024-01-18 23:00:00+05:30,75129,75175,75073,75140,8
2024-01-19 09:00:00+05:30,75119,75232,75116,75116,13
2024-01-19 10:00:00+05:30,75116,75210,75116,75210,8
2024-01-19 11:00:00+05:30,75210,75210,75116,75116,8
2024-01-19 12:00:00+05:30,75116,75230,75116,75230,22
2024-01-19 13:00:00+05:30,75230,75348,75230,75302,7
2024-01-19 14:00:00+05:30,75302,75302,75258,75258,34
2024-01-19 15:00:00+05:30,75258,75300,75258,75300,1
2024-01-19 16:00:00+05:30,75300,75300,75300,75300,0
2024-01-19 17:00:00+05:30,75300,75330,75299,75330,10
2024-01-19 18:00:00+05:30,75330,75404,75240,75404,62
2024-01-19 19:00:00+05:30,75404,75404,75120,75120,28
2024-01-19 20:00:00+05:30,75120,75450,74750,75000,124
2024-01-19 21:00:00+05:30,75000,75100,74945,74950,7
2024-01-19 22:00:00+05:30,74950,75100,74945,75100,52
2024-01-19 23:00:00+05:30,75100,75100,74990,75015,16
2024-01-22 17:00:00+05:30,75119,75119,74174,74390,373
2024-01-22 18:00:00+05:30,74390,74450,74257,74282,137
2024-01-22 19:00:00+05:30,74282,74286,74010,74150,112
2024-01-22 20:00:00+05:30,74150,74500,74101,74500,47
2024-01-22 21:00:00+05:30,74500,74500,74397,74450,11
2024-01-22 22:00:00+05:30,74450,74473,74438,74473,18
2024-01-22 23:00:00+05:30,74473,74535,74403,74512,32
2024-01-23 09:00:00+05:30,74418,74600,74379,74540,23
2024-01-23 10:00:00+05:30,74540,74600,74450,74591,23
2024-01-23 11:00:00+05:30,74591,74680,74579,74680,22
2024-01-23 12:00:00+05:30,74680,74700,74488,74613,23
2024-01-23 13:00:00+05:30,74613,74624,74510,74620,23
2024-01-23 14:00:00+05:30,74620,74620,74440,74501,11
2024-01-23 15:00:00+05:30,74501,74578,74433,74433,13
2024-01-23 16:00:00+05:30,74433,74450,74402,74450,17
2024-01-23 17:00:00+05:30,74450,74524,74450,74524,2
2024-01-23 18:00:00+05:30,74524,74618,74524,74618,11
2024-01-23 19:00:00+05:30,74618,74618,74449,74465,14
2024-01-23 20:00:00+05:30,74465,74700,74465,74562,13
2024-01-23 21:00:00+05:30,74562,74626,74562,74562,2
2024-01-23 22:00:00+05:30,74562,74564,74489,74489,22
2024-01-23 23:00:00+05:30,74489,74566,74489,74494,6
2024-01-24 09:00:00+05:30,74510,74630,73850,74603,29
2024-01-24 10:00:00+05:30,74603,74608,74450,74450,28
2024-01-24 11:00:00+05:30,74450,74624,74450,74624,33
2024-01-24 12:00:00+05:30,74624,74723,74624,74680,19
2024-01-24 13:00:00+05:30,74680,74937,74680,74912,23
2024-01-24 14:00:00+05:30,74912,75204,74912,75193,70
2024-01-24 15:00:00+05:30,75193,75245,75101,75101,32
2024-01-24 16:00:00+05:30,75101,75160,75067,75160,15
2024-01-24 17:00:00+05:30,75160,75231,75125,75213,17
2024-01-24 18:00:00+05:30,75213,75390,75147,75390,52
2024-01-24 19:00:00+05:30,75390,75624,75261,75404,80
2024-01-24 20:00:00+05:30,75404,75450,75002,75154,78
2024-01-24 21:00:00+05:30,75154,75187,75050,75119,26
2024-01-24 22:00:00+05:30,75119,75261,75053,75238,8
2024-01-24 23:00:00+05:30,75238,75317,75238,75305,13
2024-01-25 09:00:00+05:30,75295,75295,75146,75153,17
2024-01-25 10:00:00+05:30,75153,75248,75126,75248,19
2024-01-25 11:00:00+05:30,75248,75248,75156,75242,8
2024-01-25 12:00:00+05:30,75242,75247,75242,75247,1
2024-01-25 13:00:00+05:30,75247,75247,75240,75240,1
2024-01-25 14:00:00+05:30,75240,75248,75188,75229,8
2024-01-25 15:00:00+05:30,75229,75490,75229,75377,23
2024-01-25 16:00:00+05:30,75377,75474,75377,75441,22
2024-01-25 17:00:00+05:30,75441,75441,75310,75350,2
2024-01-25 18:00:00+05:30,75350,75350,75350,75350,2
2024-01-25 19:00:00+05:30,75350,75474,75343,75418,16
2024-01-25 20:00:00+05:30,75418,75595,75396,75396,88
2024-01-25 21:00:00+05:30,75396,75402,75300,75300,19
2024-01-25 22:00:00+05:30,75300,75600,75200,75222,49
2024-01-25 23:00:00+05:30,75222,75260,75181,75260,2
2024-01-29 09:00:00+05:30,75412,75499,75411,75499,15
2024-01-29 10:00:00+05:30,75499,75550,75491,75500,6
2024-01-29 11:00:00+05:30,75500,75500,75450,75496,3
2024-01-29 12:00:00+05:30,75496,75550,75496,75550,7
2024-01-29 13:00:00+05:30,75550,75650,75543,75587,39
2024-01-29 14:00:00+05:30,75587,75738,75513,75520,59
2024-01-29 15:00:00+05:30,75520,75520,75439,75445,7
2024-01-29 16:00:00+05:30,75445,75546,75445,75546,9
2024-01-29 17:00:00+05:30,75546,75579,75546,75579,3
2024-01-29 18:00:00+05:30,75579,75640,75557,75557,4
2024-01-29 19:00:00+05:30,75557,75640,75435,75514,21
2024-01-29 20:00:00+05:30,75514,75700,75238,75340,44
2024-01-29 21:00:00+05:30,75340,75658,75340,75658,48
2024-01-29 22:00:00+05:30,75658,75860,75600,75860,127
2024-01-29 23:00:00+05:30,75860,75875,75700,75709,71
2024-01-30 09:00:00+05:30,75865,75865,75741,75742,29
2024-01-30 10:00:00+05:30,75742,75750,75733,75750,8
2024-01-30 11:00:00+05:30,75750,75849,75739,75849,21
2024-01-30 12:00:00+05:30,75849,75900,75793,75793,26
2024-01-30 13:00:00+05:30,75793,75913,75793,75875,56
2024-01-30 14:00:00+05:30,75875,75875,75812,75852,10
2024-01-30 15:00:00+05:30,75852,75852,75752,75820,5
2024-01-30 16:00:00+05:30,75820,75820,75733,75733,8
2024-01-30 17:00:00+05:30,75733,75793,75710,75793,4
2024-01-30 18:00:00+05:30,75793,75793,75753,75753,1
2024-01-30 19:00:00+05:30,75753,76048,75733,76048,69
2024-01-30 20:00:00+05:30,76048,76048,75595,75595,58
2024-01-30 21:00:00+05:30,75595,75738,75595,75738,28
2024-01-30 22:00:00+05:30,75738,75837,75738,75790,8
2024-01-30 23:00:00+05:30,75790,75860,75751,75751,7
2024-01-31 09:00:00+05:30,75710,75758,75667,75690,12
